gene,rho,pval,abs_rho
SLC39A8,0.05660213648192179,6.638429686722262e-12,0.05660213648192179
ROCK2,-0.056524947761912206,7.088841950227249e-12,0.056524947761912206
MIR22HG,-0.056415250863732676,7.780857589620205e-12,0.056415250863732676
PHF20L1,-0.05636509454667796,8.118913922681236e-12,0.05636509454667796
ISG20,0.05608075605237592,1.0325413372588012e-11,0.05608075605237592
TLE3,-0.056077030731584696,1.0357906851355271e-11,0.056077030731584696
IGFBP3,0.05588047794493919,1.2222029106093454e-11,0.05588047794493919
ULK1,-0.05569103815280251,1.4327908403814125e-11,0.05569103815280251
DUSP10,0.05558441893537078,1.5665327206309685e-11,0.05558441893537078
CLEC11A,0.05537170070404278,1.8708944736917162e-11,0.05537170070404278
DUSP4,0.05536151908755443,1.8868307229101882e-11,0.05536151908755443
HLA-DQB2,0.05533840417870262,1.9235051070777837e-11,0.05533840417870262
P2RX4,0.05507545293034263,2.3931090730128746e-11,0.05507545293034263
CSF1,0.05488016226005805,2.8127962925180248e-11,0.05488016226005805
MPZL1,0.05479941154984407,3.0066642691705275e-11,0.05479941154984407
FCGR2B,0.05478269938415721,3.048390488787834e-11,0.05478269938415721
KMO,0.054675214215686746,3.330623837384207e-11,0.054675214215686746
LINC00877,-0.05466680410169917,3.3537555141813194e-11,0.05466680410169917
CCR7,0.05457081707806047,3.629159062724918e-11,0.05457081707806047
GCLM,0.05456098696756457,3.658582168741816e-11,0.05456098696756457
LMNB1,-0.054539396439029615,3.724027807406767e-11,0.054539396439029615
MBP,-0.054479759372944116,3.910810354237003e-11,0.054479759372944116
JUN,-0.05441540678702615,4.122645424372361e-11,0.05441540678702615
HAPLN3,0.05438899649864129,4.2127954063923014e-11,0.05438899649864129
PNPLA8,-0.05432957382734402,4.4227407289936215e-11,0.05432957382734402
BANP,0.054287295380948626,4.5783112790194513e-11,0.054287295380948626
HPSE,-0.05423564002992633,4.775663992228867e-11,0.05423564002992633
BTG1,-0.054178961606149156,5.001786470130805e-11,0.054178961606149156
IL7R,0.054174272132358904,5.0209577426911735e-11,0.054174272132358904
FGD4,-0.05392192231489346,6.165755902143893e-11,0.05392192231489346
CPSF7,-0.053912196031500485,6.214644736857965e-11,0.053912196031500485
HMGCS1,0.05381662862694179,6.715625942212553e-11,0.05381662862694179
ARRDC3,0.05363728856831848,7.764544994792313e-11,0.05363728856831848
PRR5,0.05355136581862084,8.322273120395351e-11,0.05355136581862084
ERICH1,-0.05346696916716901,8.908150742047298e-11,0.05346696916716901
CD82,0.05311602433164935,1.1807695650102717e-10,0.05311602433164935
WDFY3,0.05306908468960138,1.225955211921713e-10,0.05306908468960138
SNAPC1,0.05288441353398413,1.4207085908641227e-10,0.05288441353398413
VPS37C,0.05278734976279085,1.534876738363122e-10,0.05278734976279085
BTG2,-0.05269071188877514,1.6574322499446632e-10,0.05269071188877514
NKG7,0.052519365333047754,1.8986512872415996e-10,0.052519365333047754
TNFSF10,-0.05250402187080981,1.921853472670763e-10,0.05250402187080981
HMGB3,0.05234327135507987,2.1822125029928127e-10,0.05234327135507987
PXMP4,0.05229276810679273,2.2709022636026735e-10,0.05229276810679273
BNIP3,0.052259017553311075,2.3321246618109546e-10,0.052259017553311075
NFIL3,-0.05223207220856738,2.3821571589890557e-10,0.05223207220856738
PDE7B,-0.052228903694227995,2.3881089404724627e-10,0.052228903694227995
RELL1,-0.0522110461928941,2.4219252821464973e-10,0.0522110461928941
SPOPL,-0.05218804121926816,2.466179226543298e-10,0.05218804121926816
GGA3,-0.05214395474149946,2.5532045573842316e-10,0.05214395474149946
TRIOBP,-0.05208066397487702,2.683402650496434e-10,0.05208066397487702
AMPD3,0.052077955507087124,2.689116660734472e-10,0.052077955507087124
XAF1,-0.05206646545034736,2.71348944693232e-10,0.05206646545034736
WIPI1,0.05196046755927652,2.9487488915382045e-10,0.05196046755927652
KATNBL1,0.05193499262980625,3.008192644996256e-10,0.05193499262980625
MGAT4A,0.05189216224335308,3.1107814426888373e-10,0.05189216224335308
ACTN1,-0.05187888819047827,3.143263629667712e-10,0.05187888819047827
KMT2A,-0.05184112256446124,3.2374997081029947e-10,0.05184112256446124
HDAC7,-0.051656727916443726,3.738690603119236e-10,0.051656727916443726
MAVS,-0.05156470748994919,4.016377056752069e-10,0.05156470748994919
OSM,-0.05143954529536689,4.4265994838303554e-10,0.05143954529536689
ACSL3,0.05139843956933791,4.570037844099685e-10,0.05139843956933791
DHX57,-0.05113213632291769,5.615479659432742e-10,0.05113213632291769
RASA2,-0.050988624771328456,6.272144985810181e-10,0.050988624771328456
IFI44L,0.05085484099567998,6.951414042520036e-10,0.05085484099567998
EAF1,-0.05084648251188652,6.996156070261728e-10,0.05084648251188652
ABCB8,0.0507160917501619,7.73159178512644e-10,0.0507160917501619
CWC25,-0.050689444643962814,7.890909684095086e-10,0.050689444643962814
SYTL3,-0.05066682575277563,8.028652320966508e-10,0.05066682575277563
PTK2B,-0.050595944258272754,8.475662021097238e-10,0.050595944258272754
KLHL21,0.05053300796208634,8.892841317845459e-10,0.05053300796208634
ACAT2,0.05046186591444189,9.38854234999136e-10,0.05046186591444189
P2RX1,0.05045167611843498,9.461712903605014e-10,0.05045167611843498
HDAC9,-0.05033984804841441,1.0302166404814651e-09,0.05033984804841441
EGR2,0.05028749771690067,1.0720207261687975e-09,0.05028749771690067
ZFAND2A,0.050032851802624,1.300128056669154e-09,0.050032851802624
NMB,0.04988763845683699,1.4507133788598893e-09,0.04988763845683699
CHMP1B,0.04984660156193353,1.4962631710765243e-09,0.04984660156193353
PRDM1,0.04982275277769232,1.5233718599319682e-09,0.04982275277769232
MID1IP1,-0.0496668694973291,1.7127259254714008e-09,0.0496668694973291
GNA15,0.049459055288924296,2.001167841348028e-09,0.049459055288924296
IL1RN,-0.049441880776890296,2.027018637669332e-09,0.049441880776890296
NR1D1,0.04943154826679866,2.042727381262279e-09,0.04943154826679866
PDK4,-0.04933926524652539,2.1883888258398098e-09,0.04933926524652539
MAFF,0.04899346245499154,2.829719997086624e-09,0.04899346245499154
PLCL2,-0.04889308711528637,3.0479120839074067e-09,0.04889308711528637
CLEC10A,-0.04873627297170536,3.42194874640339e-09,0.04873627297170536
MALAT1,0.04857413881511918,3.855564672264694e-09,0.04857413881511918
SLC5A3,0.04854102968692256,3.95046923054916e-09,0.04854102968692256
BRWD3,-0.04853510019460821,3.967704003095047e-09,0.04853510019460821
FAM210A,0.04846856831081515,4.166174381542211e-09,0.04846856831081515
AP1S3,0.0484448589411298,4.239210144772819e-09,0.0484448589411298
ABTB1,-0.04837364044106098,4.466167922419418e-09,0.04837364044106098
CEACAM21,0.04834884019615068,4.547942643018727e-09,0.04834884019615068
RARA,-0.04831606289561878,4.6582586217174996e-09,0.04831606289561878
VAMP5,0.04816675294894357,5.1946066502142066e-09,0.04816675294894357
ZNRF2,0.04816448316937588,5.203206674233335e-09,0.04816448316937588
DTNB,0.04805971920757488,5.615583337538177e-09,0.04805971920757488
PLAUR,-0.04802508690828278,5.758768836303879e-09,0.04802508690828278
ERV3-1,0.047915582338403526,6.23526760674298e-09,0.047915582338403526
ZSWIM6,-0.04784732316412578,6.551464520429231e-09,0.04784732316412578
RALGDS,0.047813775723098875,6.712528315593001e-09,0.047813775723098875
PRDM8,-0.04780229274283785,6.7685385304731016e-09,0.04780229274283785
SLC25A38,0.04775609780789589,6.998489618567264e-09,0.04775609780789589
NPEPL1,-0.047716775210151365,7.200201903097352e-09,0.047716775210151365
MAP2K6,0.04770705313835733,7.250938076716521e-09,0.04770705313835733
CD1C,-0.04763002829956461,7.665379480309983e-09,0.04763002829956461
TRIM25,-0.04753827372191616,8.189189806195066e-09,0.04753827372191616
FTH1,0.047488061016557004,8.490410579613345e-09,0.047488061016557004
RRP1,0.04747905809616904,8.545545104842515e-09,0.04747905809616904
ZNF646,-0.04742450877943922,8.887128146673694e-09,0.04742450877943922
TERF1,0.04741438165335862,8.951987780790725e-09,0.04741438165335862
SULT1A1,-0.047412976971832575,8.961020384821442e-09,0.047412976971832575
SLC44A1,-0.04732617413301357,9.536717904065603e-09,0.04732617413301357
ZNF487,-0.04728424533645622,9.827521987246503e-09,0.04728424533645622
SREK1,-0.0472423600110297,1.0126622146459887e-08,0.0472423600110297
XBP1,0.04715155097722185,1.0805778174440607e-08,0.04715155097722185
PHACTR4,0.047038527250251934,1.1713102270377554e-08,0.047038527250251934
YES1,0.04698150642230913,1.2198522725392614e-08,0.04698150642230913
KIAA0040,-0.0469419472897292,1.2546716177603362e-08,0.0469419472897292
DOK3,-0.04690120473518289,1.291541387181876e-08,0.04690120473518289
BCL11B,-0.046542969256775146,1.6644004908968894e-08,0.046542969256775146
SPRYD7,0.046450909030850016,1.7759664541603455e-08,0.046450909030850016
PRKD3,-0.04626705724735789,2.0209141682954904e-08,0.04626705724735789
TCP11L2,-0.04620722239910588,2.1074846190354974e-08,0.04620722239910588
DNAJC14,0.046170094909293705,2.1630000229782187e-08,0.046170094909293705
PATL2,-0.0461311182091819,2.2228072025114238e-08,0.0461311182091819
POMGNT1,0.04608747156929291,2.291685556526171e-08,0.04608747156929291
EPB41,-0.04608214203760569,2.3002366353978987e-08,0.04608214203760569
NBEAL2,-0.045971204927466945,2.4854277253650704e-08,0.045971204927466945
HSPA2,0.045949417633909494,2.5234606719857013e-08,0.045949417633909494
KIAA0232,-0.04589426276229859,2.6222835544259074e-08,0.04589426276229859
MSL1,-0.04586401613948973,2.6780612769412336e-08,0.04586401613948973
PHKA2,-0.04576232835119472,2.8741522995456397e-08,0.04576232835119472
NLRC5,-0.04571567045432145,2.9687216003918426e-08,0.04571567045432145
CSF2RB,0.04565818309142161,3.089397446552544e-08,0.04565818309142161
RASGEF1B,0.04563905370544111,3.130598392251971e-08,0.04563905370544111
UPP1,-0.045629823771755874,3.150668000164189e-08,0.045629823771755874
MAP3K7CL,-0.04545734533793838,3.5494916208933826e-08,0.04545734533793838
TRAF3,0.045440274534921554,3.5915281563626756e-08,0.045440274534921554
ABHD5,-0.045361112443134156,3.792857033804609e-08,0.045361112443134156
CD3G,-0.045360298958249584,3.7949816834357695e-08,0.045360298958249584
LMTK2,-0.04526093507405465,4.063365490096981e-08,0.04526093507405465
ERVK3-1,0.04518807752686365,4.271756726786378e-08,0.04518807752686365
ANKRD13D,-0.04518112352612135,4.2921801225423596e-08,0.04518112352612135
MYO15B,-0.04504070593688539,4.725419389949746e-08,0.04504070593688539
SLC38A1,0.044955110620300276,5.009996537970884e-08,0.044955110620300276
PLEK,0.04493195818730552,5.089781675620167e-08,0.04493195818730552
EDEM3,-0.044877316687837336,5.2829937545835284e-08,0.044877316687837336
COMTD1,0.04472310441898966,5.867409857192453e-08,0.04472310441898966
BCL2L11,0.0447163381643487,5.8944367161707056e-08,0.0447163381643487
RNMT,-0.04468109718275244,6.037163544766946e-08,0.04468109718275244
HS3ST3B1,0.0446794848606896,6.04377295544135e-08,0.0446794848606896
SAV1,0.044468903675336596,6.970011582251316e-08,0.044468903675336596
SERTAD2,-0.04437718604562885,7.41512338360358e-08,0.04437718604562885
CITED2,0.04422938819391901,8.190898919144388e-08,0.04422938819391901
LDLR,-0.0441809143061338,8.462033419724449e-08,0.0441809143061338
IGHG2,0.04417034101876111,8.522318228512665e-08,0.04417034101876111
RALGAPA2,-0.04414925491272416,8.643787015199039e-08,0.04414925491272416
ZNF622,0.04414672655472997,8.658463945758212e-08,0.04414672655472997
MED21,0.04406592809126271,9.140407953264276e-08,0.04406592809126271
TTBK2,-0.04404509782184535,9.268805825439739e-08,0.04404509782184535
MAP3K4,-0.04390200708701157,1.0199215198987436e-07,0.04390200708701157
SGMS1,-0.043835267385422434,1.066349135455961e-07,0.043835267385422434
BACE2,0.0438143008018876,1.081352132481071e-07,0.0438143008018876
CLK2,-0.0434183404819874,1.4061898636820009e-07,0.0434183404819874
PRPF8,-0.04333472703859438,1.485964164768557e-07,0.04333472703859438
RAB40C,-0.04328277713842434,1.5377145987134727e-07,0.04328277713842434
WWC3,-0.04306898776109319,1.7696313438636434e-07,0.04306898776109319
DHX34,-0.043051439130472685,1.790102347614773e-07,0.043051439130472685
GPR155,0.04274114453671208,2.1922197858388927e-07,0.04274114453671208
CDK19,-0.042653846298823836,2.3202556699270255e-07,0.042653846298823836
PELI1,-0.042652922000927386,2.321649193083565e-07,0.042652922000927386
ASAP1,-0.042444822169808306,2.656860177863724e-07,0.042444822169808306
PDE3B,-0.04242220377070679,2.695992579295942e-07,0.04242220377070679
PHACTR1,-0.04241860110385215,2.7022767718122524e-07,0.04241860110385215
SESN2,0.04236206243652929,2.8027707805330273e-07,0.04236206243652929
B3GNTL1,-0.04213975287863453,3.234056103737523e-07,0.04213975287863453
ARHGEF7,0.041894602874806695,3.7838857793659796e-07,0.041894602874806695
GFPT1,0.04182893706327988,3.945845955533601e-07,0.04182893706327988
TAF1,-0.04176603676123449,4.1072444408500604e-07,0.04176603676123449
GBP1,0.04151642927416306,4.812805302122523e-07,0.04151642927416306
DNTTIP2,-0.04149236014419346,4.886711458339481e-07,0.04149236014419346
CPT1A,-0.04148711133522897,4.902973081826252e-07,0.04148711133522897
METTL1,0.041397476244637306,5.188864817697886e-07,0.041397476244637306
ABCA5,0.04135735757467679,5.321969356819098e-07,0.04135735757467679
RLIM,-0.041325325039713055,5.430603576030221e-07,0.041325325039713055
CD79A,0.04129277384450621,5.543185415930609e-07,0.04129277384450621
DDX60L,-0.041289602828732716,5.554272209940704e-07,0.041289602828732716
TNFRSF17,0.04119462386619887,5.896433769194138e-07,0.04119462386619887
CDKN2AIP,0.04118294109993506,5.939898384071701e-07,0.04118294109993506
ZFP36L1,-0.04118255914188197,5.941324622888344e-07,0.04118255914188197
WSB2,0.041181323605851534,5.945940399618905e-07,0.041181323605851534
CSNK1G3,-0.041167918818948795,5.996241355678905e-07,0.041167918818948795
CFD,-0.04079017334247835,7.594840423398688e-07,0.04079017334247835
PLEKHG3,-0.04076726590379501,7.703968971346668e-07,0.04076726590379501
PCIF1,-0.04072309941719871,7.918651690820749e-07,0.04072309941719871
SSBP3,-0.04068561008643939,8.105388937112875e-07,0.04068561008643939
TMEM214,0.04065199738360415,8.276416375966232e-07,0.04065199738360415
ELL2,0.04061435623142007,8.472066197740032e-07,0.04061435623142007
HSPA6,0.04054026673460308,8.87025620423203e-07,0.04054026673460308
RFX1,-0.04046054819192145,9.318810686737078e-07,0.04046054819192145
MSRB1,-0.04018632221094879,1.103463560040906e-06,0.04018632221094879
GBP2,0.040167619256787454,1.1162126497670439e-06,0.040167619256787454
SNTB1,-0.04016049667232618,1.1211050106708233e-06,0.04016049667232618
CAMK4,-0.03999775388264621,1.2386789097275796e-06,0.03999775388264621
NGLY1,0.03996391669925315,1.2645721107867189e-06,0.03996391669925315
HECA,-0.0399638302272195,1.2646389438881836e-06,0.0399638302272195
MATK,0.03992078775735144,1.2983310459945325e-06,0.03992078775735144
CST7,0.03991241713306888,1.3049827866225123e-06,0.03991241713306888
MX2,-0.039847580238095745,1.3576273869085334e-06,0.039847580238095745
YPEL5,0.03957773403470238,1.5995048716755364e-06,0.03957773403470238
JMY,0.03955423536924579,1.6224259903077901e-06,0.03955423536924579
VAV1,0.03954734412127192,1.6292075143661827e-06,0.03954734412127192
NOTCH1,-0.03951235037554076,1.6640666414309025e-06,0.03951235037554076
FAH,0.039392047175685806,1.7894583221710873e-06,0.039392047175685806
TARDBP,0.039389058576474144,1.792686064023204e-06,0.039389058576474144
CAMKK2,-0.03936876567331208,1.8147511848692065e-06,0.03936876567331208
HLX,0.03933529530070432,1.8517158313230263e-06,0.03933529530070432
NDRG1,0.039335180986647685,1.8518433105682979e-06,0.039335180986647685
PHLDA1,0.03933437715997504,1.85273994954524e-06,0.03933437715997504
KIAA2013,0.039316107003050625,1.8732324736711238e-06,0.039316107003050625
PNP,-0.0392811275232492,1.9130759962469424e-06,0.0392811275232492
RBM33,-0.0391614373472141,2.055660700845294e-06,0.0391614373472141
PGAM5,0.03901620567060234,2.242403773605395e-06,0.03901620567060234
ZNF333,-0.0390155420612988,2.2432933279456176e-06,0.0390155420612988
SEPHS2,-0.03883877051905003,2.4927153239057726e-06,0.03883877051905003
IL1B,-0.038726203620191156,2.6651931043553755e-06,0.038726203620191156
ENC1,-0.03870213974448911,2.7035222214835483e-06,0.03870213974448911
PPM1F,-0.038699862504604485,2.7071766983702983e-06,0.038699862504604485
CCR1,-0.03866381996785233,2.765652247114948e-06,0.03866381996785233
RPGR,-0.0386410990785335,2.8031354676538352e-06,0.0386410990785335
ATF7IP2,0.03861513834410197,2.8465602026161274e-06,0.03861513834410197
SNX10,-0.03847483712177098,3.0926404387376096e-06,0.03847483712177098
KLC4,0.038465123465302696,3.1104125369042336e-06,0.038465123465302696
TC2N,-0.03844151869181244,3.1540089828751222e-06,0.03844151869181244
CCNG2,0.038377137273637854,3.275916627800704e-06,0.038377137273637854
KRR1,0.03829832976196066,3.4312975594539497e-06,0.03829832976196066
PAIP2B,0.038286634354176924,3.454950588380183e-06,0.038286634354176924
PCSK5,-0.038216838368661264,3.599390881097527e-06,0.038216838368661264
THAP4,0.03803033401817386,4.014313445775085e-06,0.03803033401817386
MAPK7,-0.03797491672683638,4.146187515506042e-06,0.03797491672683638
TSPYL1,0.037847266358907665,4.465928580386899e-06,0.037847266358907665
HOXB2,0.037811467735019325,4.559756078960269e-06,0.037811467735019325
GSR,-0.037734323830788306,4.768409154446155e-06,0.037734323830788306
CTNNB1,-0.037617399546393246,5.102180461175423e-06,0.037617399546393246
PCMTD2,-0.03754269061721894,5.327035052845441e-06,0.03754269061721894
DUSP1,-0.037486074253809246,5.503722467084502e-06,0.037486074253809246
SLC35E3,0.0374753435657064,5.537837025853472e-06,0.0374753435657064
ZNF574,0.037450257721267075,5.618380365308427e-06,0.037450257721267075
NDEL1,-0.03739475262156446,5.8005949284108705e-06,0.03739475262156446
MAP3K5,-0.03716499168608291,6.616820008898987e-06,0.03716499168608291
CBX4,0.03710004112593608,6.8667864473388925e-06,0.03710004112593608
TNFRSF18,0.036930730821982366,7.5615568687700635e-06,0.036930730821982366
NRDE2,-0.03692078203177601,7.6044064164658605e-06,0.03692078203177601
PPFIA1,-0.03689095729126318,7.73425744409544e-06,0.03689095729126318
COG3,-0.03687880297396639,7.787780577349917e-06,0.03687880297396639
EXTL2,0.036799998568608765,8.143493111368839e-06,0.036799998568608765
KSR1,-0.03676607948809807,8.301333441269584e-06,0.03676607948809807
PIK3IP1,0.03671343299857538,8.55212534793034e-06,0.03671343299857538
TMEM185B,0.03669541272699143,8.639619685651505e-06,0.03669541272699143
PHLDA2,0.03654771646781446,9.389680827166919e-06,0.03654771646781446
GOT2,0.036487033634722096,9.715544913374083e-06,0.036487033634722096
RNF213,-0.03647440250191715,9.784718511752974e-06,0.03647440250191715
BRSK1,0.036374405744268416,1.0349190820514409e-05,0.036374405744268416
P2RY13,-0.03636955369470189,1.0377356437128669e-05,0.03636955369470189
CDC27,0.03634584736470575,1.051602475764554e-05,0.03634584736470575
JOSD1,0.03631536897871717,1.0696906666542424e-05,0.03631536897871717
IFITM2,-0.03627640619574138,1.0932470264809332e-05,0.03627640619574138
NCAPD3,0.03618661415496337,1.149434235455013e-05,0.03618661415496337
USP21,-0.0361349761447938,1.182984004149898e-05,0.0361349761447938
ZC3H11A,-0.03612466548910761,1.1897939546516727e-05,0.03612466548910761
ZDBF2,0.03607145723106315,1.2255356206702076e-05,0.03607145723106315
TBC1D14,-0.03589104243460827,1.3545077734788343e-05,0.03589104243460827
SLC36A1,0.035869123308066096,1.3710314731198708e-05,0.035869123308066096
PBXIP1,0.035713920647755575,1.4936519356868088e-05,0.035713920647755575
ZNF783,-0.03566142771020249,1.5374409957569928e-05,0.03566142771020249
KIF21B,0.035629799099152495,1.5644132285972678e-05,0.035629799099152495
LTN1,-0.03557257715452857,1.6143610608875942e-05,0.03557257715452857
GSAP,-0.0355648362379281,1.621233529283352e-05,0.0355648362379281
TRDC,-0.03556085832834148,1.6247759969779658e-05,0.03556085832834148
MCTP2,-0.035556832799698825,1.6283683804348367e-05,0.035556832799698825
TGFBR2,0.035553291063764834,1.6315352857630788e-05,0.035553291063764834
ABCC5,0.03547591436673122,1.7022058189622107e-05,0.03547591436673122
TMEM120B,0.03540464265043928,1.769873313760288e-05,0.03540464265043928
ANKRD49,-0.03535447164386832,1.8190358917008124e-05,0.03535447164386832
SMAD7,0.03525588664689575,1.919454158402143e-05,0.03525588664689575
MYBL1,-0.03520339391211925,1.9750550299644106e-05,0.03520339391211925
MARCKS,0.03518519608570146,1.994685857863111e-05,0.03518519608570146
RASSF7,0.035147522648178456,2.035917946519972e-05,0.035147522648178456
MED11,0.03513139179763801,2.0538195182381825e-05,0.03513139179763801
STXBP5,-0.0351029285167459,2.0857733681248547e-05,0.0351029285167459
PIK3CB,-0.035007908859861527,2.195907684523897e-05,0.035007908859861527
SGSM3,0.03492979038183787,2.290576061208267e-05,0.03492979038183787
TRIM13,0.03480354937576769,2.4518185607410634e-05,0.03480354937576769
KLRC1,-0.03476294019951398,2.5059427699274866e-05,0.03476294019951398
ERC1,-0.034374523872304774,3.084334598198619e-05,0.034374523872304774
VPS9D1,-0.034365239996840366,3.0996017542424984e-05,0.034365239996840366
ENO2,0.03434108979781361,3.139653342451809e-05,0.03434108979781361
OPA3,0.034336831726003304,3.146765883669924e-05,0.034336831726003304
GNG2,0.03432781472189641,3.161878151996716e-05,0.03432781472189641
ATXN1,-0.034278508333191564,3.245741311141029e-05,0.034278508333191564
IFI6,0.03411628515747273,3.536823206800099e-05,0.03411628515747273
APOL6,-0.03408982056503452,3.586600392770948e-05,0.03408982056503452
PDZD8,-0.034047748468757834,3.667105328644876e-05,0.034047748468757834
GAK,0.03403436592377651,3.693070413358145e-05,0.03403436592377651
SNHG15,0.0340322886566619,3.6971163834732614e-05,0.0340322886566619
AMN1,0.03402933823299732,3.7028702662487574e-05,0.03402933823299732
FOXO3,-0.03391792471734074,3.9264757685196474e-05,0.03391792471734074
SBNO2,-0.033846428230186264,4.0766554830826264e-05,0.033846428230186264
PLCG2,0.03381869970312664,4.136353627567525e-05,0.03381869970312664
WASL,-0.03380808773020531,4.1594193803239416e-05,0.03380808773020531
NDFIP2,0.033711882432086664,4.374168384704343e-05,0.033711882432086664
EIF1B,-0.033701879689928355,4.3970903260821297e-05,0.033701879689928355
VEGFA,-0.0336026500529144,4.6307370655354976e-05,0.0336026500529144
STK11,-0.033472821154038775,4.954246047379609e-05,0.033472821154038775
ZAP70,-0.03338560672096133,5.1834735411266245e-05,0.03338560672096133
AFAP1,-0.03333571329189876,5.319091925016507e-05,0.03333571329189876
TRIM56,-0.03328072542679588,5.4724497540599506e-05,0.03328072542679588
PHF1,0.03315323940836077,5.844269580550856e-05,0.03315323940836077
RICTOR,-0.033068650518866614,6.104046260586025e-05,0.033068650518866614
ZNF331,0.03295921362115697,6.456376214981346e-05,0.03295921362115697
SMG7,-0.03293139866849779,6.548946204874004e-05,0.03293139866849779
IRF1,0.03289463388733074,6.6732301889774e-05,0.03289463388733074
CPNE8,-0.03286850033649491,6.76292860485412e-05,0.03286850033649491
ATF7IP,-0.03283615131432895,6.875540776126521e-05,0.03283615131432895
NT5C3A,0.032822742707117346,6.922736407827208e-05,0.032822742707117346
SCML1,0.03279490386901979,7.021704053883605e-05,0.03279490386901979
DBR1,0.03277046323263916,7.109692885905393e-05,0.03277046323263916
CBLB,0.03274170342664529,7.214566791662367e-05,0.03274170342664529
RANBP2,0.03271367557574663,7.318178049935582e-05,0.03271367557574663
ZBTB10,0.032561131420220914,7.907212503435616e-05,0.032561131420220914
KLRF1,-0.0324311667187199,8.444141078383189e-05,0.0324311667187199
ID2,-0.03239457616194915,8.601414871217468e-05,0.03239457616194915
OSER1,0.03233679400083352,8.855422512239258e-05,0.03233679400083352
BTG3,0.03228609020509345,9.084135169090914e-05,0.03228609020509345
MYLIP,0.03223860285694534,9.303388946379173e-05,0.03223860285694534
DLG1,-0.032198258980178765,9.493577417658404e-05,0.032198258980178765
HK2,-0.03207829867871642,0.00010081011715442447,0.03207829867871642
SS18L1,-0.03201158145658548,0.00010422398378326608,0.03201158145658548
CD3E,-0.03200696640298775,0.00010446412226098192,0.03200696640298775
CHD2,-0.03187124892983612,0.00011176395847341161,0.03187124892983612
LATS2,-0.03186664674220708,0.00011201973708829443,0.03186664674220708
SLC16A1,0.03181792839966393,0.00011476145874167935,0.03181792839966393
TMCC3,0.031671921967676896,0.00012336219499481315,0.031671921967676896
ERLIN2,-0.03164833858520861,0.00012480715638811367,0.03164833858520861
EOGT,0.03159107335649208,0.0001283824927207074,0.03159107335649208
KEAP1,0.03151483789600039,0.00013329217014869057,0.03151483789600039
KCNA3,-0.03150477464838611,0.00013395331972575642,0.03150477464838611
ARID3A,0.03147414070406309,0.00013598502040623083,0.03147414070406309
VDR,0.03147142639731572,0.00013616643142368024,0.03147142639731572
HMCES,0.031428894400767814,0.00013903900468718834,0.031428894400767814
RND1,0.031420531666272435,0.00013961048973982126,0.031420531666272435
KBTBD2,-0.03141062727494964,0.0001402901887331448,0.03141062727494964
NECAP1,-0.03136317911433482,0.00014358981575672073,0.03136317911433482
SUPT5H,0.031232886801367005,0.00015303041710649056,0.031232886801367005
STARD4,-0.031228415577568776,0.00015336453234561086,0.031228415577568776
LYRM1,0.031205435942924464,0.00015509256060230236,0.031205435942924464
FCER1A,-0.031204302427743975,0.00015517827140685823,0.031204302427743975
RECQL,0.03119784480372611,0.00015566741597772767,0.03119784480372611
TSPAN2,-0.03112834016800252,0.00016102484264196544,0.03112834016800252
CD247,-0.031081896097402004,0.00016470093730329633,0.031081896097402004
C15orf39,-0.031070232530783063,0.00016563644538496414,0.031070232530783063
SLC15A3,0.03106093463520629,0.0001663857866443657,0.03106093463520629
RALGPS1,0.031050828248580704,0.000167203902597864,0.031050828248580704
ELF4,-0.030968796974135772,0.00017398576089439966,0.030968796974135772
ORAI2,-0.03095712397587831,0.0001749715795918208,0.03095712397587831
SGSM2,-0.030955508816077545,0.00017510839747733584,0.030955508816077545
CSNK1E,0.030923549737934482,0.00017783638201583388,0.030923549737934482
SGK1,0.03088137617896801,0.00018149744822054176,0.03088137617896801
NIN,-0.030698625235037982,0.00019819613988333388,0.030698625235037982
DEAF1,-0.030670841287078542,0.00020085785227010278,0.030670841287078542
PIM3,0.0306597601467397,0.00020192876702286296,0.0306597601467397
ABLIM1,-0.03061465824425306,0.000206343137055138,0.03061465824425306
TRAV29DV5,-0.030583419639773003,0.00020945358484877048,0.030583419639773003
CDKAL1,0.030515028979484157,0.00021641766409377956,0.030515028979484157
AP5S1,0.030495279830176216,0.00021846877611911926,0.030495279830176216
LRP5L,-0.03041599030219985,0.00022688878231917487,0.03041599030219985
SERPINB9,0.030379503794052874,0.00023086487536127427,0.030379503794052874
MEPCE,-0.030360407064741243,0.00023297190525380454,0.030360407064741243
KLRD1,-0.030323248735056776,0.0002371235683602021,0.030323248735056776
LRRFIP2,-0.030302401393804263,0.00023948311517684533,0.030302401393804263
KANK1,0.03025245642250462,0.000245225895248419,0.03025245642250462
MTF1,-0.03025170594909,0.00024531316320621253,0.03025170594909
NADK,0.030189726226633785,0.0002526217951200582,0.030189726226633785
LATS1,-0.03012407783946867,0.0002605854115840614,0.03012407783946867
NPDC1,0.030095174779000908,0.0002641656579731396,0.030095174779000908
MAEA,0.030061320520633487,0.00026841783852194043,0.030061320520633487
ZEB1,0.030014066145775325,0.00027446046424833387,0.030014066145775325
TMEM41B,0.030007636945245924,0.0002752923778736222,0.030007636945245924
AK5,-0.03000403540429943,0.00027575943533061486,0.03000403540429943
RGCC,-0.029949433193101605,0.00028293198578595915,0.029949433193101605
